,name,index,missrate,cpi
104,fft_8_12_3_5_5_6.txt,8 _ 1 2 _ 3 _ 5 _ 5 _ 6,0.018289526611097125,1.047095
105,fft_8_12_3_5_6_7.txt,8 _ 1 2 _ 3 _ 5 _ 6 _ 7,0.018289526611097125,1.047095
106,fft_8_12_4_6_6_8.txt,8 _ 1 2 _ 4 _ 6 _ 6 _ 8,0.018289526611097125,1.047095
107,fft_8_12_6_7_7_9.txt,8 _ 1 2 _ 6 _ 7 _ 7 _ 9,0.018289526611097125,1.047095
108,fft_8_13_3_4_5_6.txt,8 _ 1 3 _ 3 _ 4 _ 5 _ 6,0.018289526611097125,1.047095
109,fft_8_13_3_5_5_5.txt,8 _ 1 3 _ 3 _ 5 _ 5 _ 5,0.018289526611097125,1.047095
110,fft_8_13_4_4_5_5.txt,8 _ 1 3 _ 4 _ 4 _ 5 _ 5,0.018289526611097125,1.047095
111,fft_8_13_4_6_7_9.txt,8 _ 1 3 _ 4 _ 6 _ 7 _ 9,0.018289526611097125,1.047095
112,fft_8_15_3_5_7_8.txt,8 _ 1 5 _ 3 _ 5 _ 7 _ 8,0.018289526611097125,1.047095
113,fft_8_15_4_4_6_8.txt,8 _ 1 5 _ 4 _ 4 _ 6 _ 8,0.018289526611097125,1.047095
114,fft_8_15_4_6_6_7.txt,8 _ 1 5 _ 4 _ 6 _ 6 _ 7,0.018289526611097125,1.047095
115,fft_8_15_4_6_7_8.txt,8 _ 1 5 _ 4 _ 6 _ 7 _ 8,0.018289526611097125,1.047095
116,fft_8_15_5_5_6_6.txt,8 _ 1 5 _ 5 _ 5 _ 6 _ 6,0.018289526611097125,1.047095
117,fft_8_8_7_8_8_10.txt,8 _ 8 _ 7 _ 8 _ 8 _ 1 0,0.018289526611097125,1.047095
118,fft_8_8_8_9_9_11.txt,8 _ 8 _ 8 _ 9 _ 9 _ 1 1,0.018289526611097125,1.047095
119,fft_8_9_7_9_9_10.txt,8 _ 9 _ 7 _ 9 _ 9 _ 1 0,0.018289526611097125,1.047095
120,fft_10_10_4_6_7_8.txt,1 0 _ 1 0 _ 4 _ 6 _ 7 _ 8,0.018289526611097125,1.047095
121,fft_10_10_8_8_8_9.txt,1 0 _ 1 0 _ 8 _ 8 _ 8 _ 9,0.018289526611097125,1.047095
122,fft_10_12_5_6_6_8.txt,1 0 _ 1 2 _ 5 _ 6 _ 6 _ 8,0.018289526611097125,1.047095
